,Year,Month,Day,AMZN,AMD,AAPL,CSCO,GOOGL,IBM,INTC,NVDA,TXN
1036,2012,2,10,185.54,7.05,61.5163,15.7459,303.2583,146.6088,21.0863,14.6536,26.9799
1037,2012,2,13,191.59,7.29,62.6608,15.8487,306.4064,146.7612,21.0863,14.884,26.899
1038,2012,2,14,191.3,7.32,63.5161,15.8804,305.1852,146.4564,21.1495,14.9669,26.8666
1039,2012,2,15,184.47,7.3,62.0462,15.7538,303.0831,146.4793,20.9915,14.9024,27.0203
1040,2012,2,16,179.93,7.59,62.6122,15.9753,303.5636,147.0659,21.189,15.1605,27.4247
1041,2012,2,17,182.5,7.42,62.601000000000006,16.0544,302.6226,147.3707,21.6154,14.6075,27.1659
1042,2012,2,21,182.26,7.28,64.1881,16.1098,307.3073,147.3478,21.4496,14.6812,26.9152
1043,2012,2,22,180.58,7.14,63.9624,15.9199,304.2743,147.7136,21.11,14.5799,26.6564
1044,2012,2,23,178.89,7.29,64.38,16.007,303.3584,150.5632,21.0547,14.6628,26.9475
1045,2012,2,24,179.13,7.46,65.1306,15.9358,305.2552,150.6775,21.0863,14.5522,26.9475
1046,2012,2,27,178.53,7.47,65.5482,15.9595,304.96,150.5022,21.2364,14.2573,26.7777
1047,2012,2,28,183.8,7.52,66.7513,15.9832,309.5045,150.8451,21.5128,14.1283,27.271
1048,2012,2,29,179.69,7.35,67.6278,15.73,309.4344,149.8927,21.2284,13.9624,26.9718
1049,2012,3,1,180.04,7.51,67.8809,15.73,311.5115,150.5022,21.2127,14.0545,26.8262
1050,2012,3,2,179.3,7.46,67.9694,15.6351,310.9359,151.4775,21.26,14.1744,26.5431
1051,2012,3,5,180.26,7.07,66.4708,15.5085,307.4324,152.887,20.9599,13.6951,26.0336
1052,2012,3,6,181.09,6.9,66.1093,15.4135,302.7828,150.2965,21.0152,13.5661,25.976999999999997
1053,2012,3,7,183.77,7.17,66.1629,15.3581,303.7037,150.6851,21.2521,13.649000000000001,26.4056
1054,2012,3,8,187.64,7.47,67.5717,15.5718,303.8739,152.2394,21.1969,13.6951,26.3652
1055,2012,3,9,184.32,7.58,67.9681,15.6667,300.4254,152.8565,21.3785,13.6583,26.0983
1056,2012,3,12,183.39,7.5,68.8197,15.6905,302.8779,153.1461,21.3153,13.4463,25.8072
1057,2012,3,13,184.59,7.76,70.8269,15.9991,309.1992,155.2642,21.7102,13.6306,26.1145
1058,2012,3,14,182.26,7.76,73.5049,15.9832,308.3033,155.9804,21.6865,13.2435,25.888
1059,2012,3,15,184.43,8.25,73.0037,15.7538,310.8759,156.9557,21.9155,13.4371,26.5108
1060,2012,3,16,185.05,8.2,73.005,15.8487,312.8328,156.9633,21.8997,13.4555,26.7049
1061,2012,3,19,185.52,8.18,74.9411,15.9358,317.3073,156.7423,21.9076,13.4924,27.368000000000002
1062,2012,3,20,192.33,8.06,75.5471,16.276,317.0621,155.6223,21.9155,13.2712,27.1578
1063,2012,3,21,191.73,8.04,75.1157,16.2206,320.3103,155.9576,21.9392,13.3265,27.182
1064,2012,3,22,192.4,8.03,74.7217,16.1257,323.3484,156.5671,22.034000000000002,13.308,27.0365
1065,2012,3,23,195.04,8.09,74.3115,16.2444,321.6166,156.5595,22.0182,13.4094,26.9718
1066,2012,3,26,202.87,8.24,75.6742,16.4896,324.99,158.3043,22.263,13.5661,27.4894
1067,2012,3,27,205.44,8.19,76.6093,16.545,323.8338,157.8547,22.263,13.6583,27.3923
1068,2012,3,28,201.16,8.08,77.0007,16.6795,328.2082,157.9386,21.955,13.9716,26.9556
1069,2012,3,29,204.61,8.12,76.0333,16.64,324.5295,158.6852,22.2393,14.0361,26.8424
1070,2012,3,30,202.51,8.02,74.7479,16.7349,320.9409,158.9748,22.2077,14.1928,27.182
1071,2012,4,2,198.05,8.2,77.1267,16.7666,323.7838,159.5995,22.4131,14.1283,26.899
1072,2012,4,3,199.66,7.98,78.4594,16.5362,321.6316,159.6224,22.1998,13.8979,26.3652
1073,2012,4,4,193.99,7.81,77.8348,16.1709,317.8929,156.9938,22.0577,13.5016,26.0094
1074,2012,4,5,194.39,7.87,79.003,16.0597,316.4765,156.5518,22.1683,13.4831,26.252
1075,2012,4,9,191.87,7.75,79.3209,15.8532,315.7357,156.1481,21.9234,13.308,25.9932
1076,2012,4,10,186.98,7.53,78.3497,15.5275,313.7437,154.1594,21.6786,13.05,25.6292
1077,2012,4,11,187.97,7.64,78.0704,15.9008,318.2983,154.3499,21.9945,13.2159,25.8719
1078,2012,4,12,190.69,7.92,77.6428,15.9326,325.8308,156.4376,22.491999999999997,13.5292,26.2924
1079,2012,4,13,188.46,7.73,75.456,15.7658,312.6126,154.5175,22.184,13.05,26.0255
1080,2012,4,16,185.5,7.7,72.3267,15.6705,303.3383,154.4566,22.4368,12.8933,26.0417
1081,2012,4,17,188.39,7.94,76.0133,15.9485,305.0901,158.0605,22.4841,12.921,26.5108
1082,2012,4,18,191.07,7.97,75.8438,15.9326,304.029,152.4832,22.0735,12.7827,26.4622
1083,2012,4,19,191.1,7.97,73.2381,15.8135,299.95,152.0108,21.8681,12.5892,26.3976
1084,2012,4,20,189.98,7.76,71.4353,15.8135,298.3283,152.0794,21.7971,12.3404,26.2601
1085,2012,4,23,188.24,7.39,71.2757,15.6308,299.0991,151.3327,21.6786,12.1929,25.791
1086,2012,4,24,190.33,7.31,69.852,15.4243,300.9359,152.3842,21.568,11.815,25.3624
1087,2012,4,25,194.42,7.39,76.0507,15.4799,305.1652,155.1042,22.0024,12.0547,25.8557
1088,2012,4,26,195.99,7.45,75.764,15.5673,308.043,156.6357,22.2867,12.0639,25.9777
1089,2012,4,27,226.85,7.33,75.178,15.8691,307.7978,157.5728,22.4131,11.9625,26.1565
1090,2012,4,30,231.9,7.36,72.8067,16.012,302.7277,157.7785,22.4289,11.9809,25.9695
1091,2012,5,1,230.04,7.59,72.5761,15.8691,302.5175,158.4795,22.8632,12.1929,25.8963
1092,2012,5,2,230.25,7.63,73.0561,15.7579,303.9339,158.5252,23.0449,11.8427,26.0915
1093,2012,5,3,229.45,7.41,72.5374,15.6626,305.8158,157.9005,22.7187,11.6399,25.5223
1094,2012,5,4,223.99,7.18,70.4716,15.186,298.7838,156.1862,22.1937,11.2989,24.8719
1095,2012,5,7,225.16,7.18,70.999,15.1542,304.0791,155.2414,22.0823,11.4925,24.8881
1096,2012,5,8,223.9,7.03,70.8369,14.8604,306.7017,154.1549,21.7721,11.4833,24.9044
1097,2012,5,9,222.98,6.86,70.9616,14.915999999999999,304.8799,153.9636,21.6289,11.5293,24.88
1098,2012,5,10,226.69,6.78,71.1286,13.3513,307.1371,153.4816,21.6687,11.4464,25.0264
1099,2012,5,11,227.68,6.78,70.6536,13.113,302.9179,153.9177,21.9789,12.1745,24.9938
1100,2012,5,14,222.93,6.75,69.5951,13.2719,302.3023,152.5941,21.4937,12.1007,24.9044
1101,2012,5,15,224.39,6.6,68.9656,13.1369,305.8609,152.28799999999998,21.3823,11.9809,24.628
1102,2012,5,16,224.06,6.39,68.0816,13.255999999999998,314.7798,152.8159,21.0801,11.7413,24.3596
1103,2012,5,17,218.36,6.13,66.0918,13.1448,311.8368,151.4081,20.8335,11.6584,23.8637
1104,2012,5,18,213.85,6.01,66.1242,13.0813,300.5005,149.8703,20.738000000000003,11.133,23.3596
1105,2012,5,21,218.11,6.3,69.9766,13.2401,307.3624,151.3087,20.8016,11.3266,23.9694
1106,2012,5,22,215.33,6.16,69.4393,13.2878,300.7007,150.5895,20.7062,11.1883,23.8718
1107,2012,5,23,217.28,6.08,71.1336,13.255999999999998,305.035,150.0539,20.2368,11.4648,23.6929
1108,2012,5,24,215.24,6.02,70.4803,13.0177,302.1321,150.031,20.4039,11.1607,23.4897
1109,2012,5,25,212.89,6.22,70.1026,12.9701,296.0611,148.6614,20.4755,11.427999999999999,23.5303
1110,2012,5,29,214.75,6.46,71.3468,13.1766,297.4675,150.314,20.7539,11.7229,23.8718
1111,2012,5,30,209.23,6.15,72.207,13.0177,294.4094,148.8374,20.7857,11.5846,23.5384
1112,2012,5,31,212.91,6.08,72.0275,12.9701,290.7207,147.5903,20.555,11.4556,23.1563
1113,2012,6,1,208.22,5.73,69.9405,12.6762,285.7758,144.6675,19.9982,11.0409,21.9529
1114,2012,6,4,214.57,5.63,70.3519,12.7953,289.5846,144.2543,19.9187,10.8105,22.0261
1115,2012,6,5,213.21,5.83,70.1699,12.8033,285.4905,144.7593,20.2289,11.1238,22.3432
1116,2012,6,6,217.64,6.02,71.2458,13.255999999999998,290.5756,148.4242,20.738000000000003,11.4187,23.2539
1117,2012,6,7,218.8,5.76,71.2782,13.1686,289.4044,148.7686,20.6346,10.9579,22.953000000000003
1118,2012,6,8,218.48,5.91,72.3504,13.2878,290.5155,149.304,21.0085,11.1699,23.1888
1119,2012,6,11,216.5,5.69,71.2096,13.0892,284.5345,147.2919,20.6744,11.2989,22.4814
1120,2012,6,12,216.42,5.91,71.8318,13.3354,282.8328,148.8527,21.096,11.5293,22.9612
1121,2012,6,13,214.73,5.76,71.3331,13.2322,280.8258,147.7433,21.1119,11.2252,22.6197
1122,2012,6,14,214.45,5.76,71.2545,13.4387,279.8048,149.2735,21.4619,11.087,22.5465
1123,2012,6,15,218.35,5.87,71.5787,13.5816,282.5375,152.3339,21.7483,11.3266,22.6522
1124,2012,6,18,222.66,5.93,73.0311,13.6134,285.7107,151.7142,21.8119,11.427999999999999,22.7823
1125,2012,6,19,224.03,5.81,73.2344,13.6452,291.0561,152.2039,21.8835,12.2021,22.9855
1126,2012,6,20,223.02,6.06,73.0261,13.9073,289.04400000000004,152.0891,21.9869,12.3956,23.2051
1127,2012,6,21,220.57,5.72,72.0201,13.4466,282.8879,147.9651,21.2471,11.8335,22.4408
1128,2012,6,22,222.16,5.73,72.5723,13.6055,286.026,148.2023,21.4301,11.9809,22.8067
1129,2012,6,25,220.07,5.41,71.1598,13.4546,280.6306,147.5597,20.7221,11.6031,21.9367
1130,2012,6,26,225.61,5.44,71.3169,13.3592,282.6226,146.8634,20.6903,11.7321,21.9773
1131,2012,6,27,225.62,5.5,71.6248,13.2878,284.9349,147.6668,20.8573,12.1099,22.0099
1132,2012,6,28,221.31,5.41,70.9453,13.0892,282.4374,146.4426,20.5471,12.2021,21.8473
1133,2012,6,29,228.35,5.73,72.8092,13.6372,290.3253,149.6407,21.1994,12.7366,23.326999999999998
1134,2012,7,2,229.32,5.75,73.8714,13.6293,290.5255,149.832,21.2153,12.3956,22.9937
1135,2012,7,3,229.53,6.03,74.7304,13.6851,294.2092,149.9085,21.3664,12.7182,23.2213
1136,2012,7,5,227.06,5.88,76.0432,13.5175,298.2583,149.4189,21.1198,12.5892,23.0994
1137,2012,7,6,225.05,5.75,75.5371,13.3819,293.2833,146.4502,20.8096,12.3496,22.5384
1138,2012,7,9,225.05,5.62,76.5357,13.2861,293.2983,145.1189,20.8175,12.1837,22.2863
1139,2012,7,10,219.5,4.99,75.8276,13.0946,291.1411,142.5099,20.3323,11.815,22.27
1140,2012,7,11,218.37,4.89,75.3563,13.0707,285.8809,141.7371,20.1971,11.6215,22.1969
1141,2012,7,12,215.36,4.88,74.6668,12.7515,285.5255,140.0845,19.68,11.427999999999999,21.7415
1142,2012,7,13,218.39,4.9,75.4236,13.0148,288.5486,142.3186,20.0857,11.5754,21.9692
1143,2012,7,16,216.01,4.83,75.6655,12.9191,287.7477,141.3852,19.9903,11.6123,21.4895
1144,2012,7,17,216.93,4.87,75.6692,12.950999999999999,288.6537,140.5129,20.1891,11.4003,21.6196
1145,2012,7,18,217.47,4.89,75.5844,13.325999999999999,290.6707,144.0325,20.8494,12.0362,22.4814
1146,2012,7,19,226.17,4.86,76.5893,13.3101,296.8268,149.4571,20.73,12.155999999999999,22.7985
1147,2012,7,20,228.29,4.22,75.3401,13.0547,305.7157,147.246,20.3005,11.8058,22.1562
1148,2012,7,23,226.01,4.15,75.2815,12.8233,308.063,146.0065,20.0937,11.9625,21.8066
1149,2012,7,24,223.04,4.06,74.9187,12.0652,304.0891,145.6316,19.8948,11.8335,21.6033
1150,2012,7,25,217.05,4.01,71.6834,12.3046,304.2993,146.1977,19.9903,12.0639,21.6521
1151,2012,7,26,220.01,4.04,71.6722,12.2727,306.987,148.3936,20.2846,12.1192,21.9936
1152,2012,7,27,237.32,4.09,72.9538,12.5201,317.7978,150.2605,20.6982,12.4233,22.37
1153,2012,7,30,236.09,4.1,74.1844,12.6637,316.4665,150.4824,20.4914,12.2851,22.2636
1154,2012,7,31,233.3,4.06,76.1455,12.7276,316.8018,149.9468,20.4437,12.4786,22.2882
1155,2012,8,1,232.09,4.05,75.653,12.7515,316.6566,149.3347,20.6266,12.3404,22.6073
1156,2012,8,2,230.81,3.97,75.7752,12.56,314.6897,148.7762,20.6107,12.3864,22.2963
1157,2012,8,3,234.97,4.09,76.7614,13.0467,320.986,151.8901,21.0481,12.6445,23.1309
1158,2012,8,6,233.99,4.01,77.6154,13.3181,321.7317,152.0737,21.1122,12.9117,23.1064
1159,2012,8,7,236.56,4.02,77.4109,13.6771,320.5906,152.969,21.2647,13.0408,23.9164
1160,2012,8,8,234.38,4.4,77.28,13.6931,321.4364,152.9306,21.345,13.1145,24.0228
1161,2012,8,9,234.06,4.37,77.7207,14.124,321.4965,152.4619,21.4252,13.5569,24.1701
1162,2012,8,10,232.75,4.34,77.8422,13.9963,321.3213,153.1303,21.5696,13.4739,24.3419
1163,2012,8,13,232.44,4.26,78.8814,13.8367,330.3353,152.9152,21.4172,13.649000000000001,24.1701
1164,2012,8,14,233.19,4.12,79.093,13.7011,334.6647,152.362,21.2487,13.4463,24.121
1165,2012,8,15,237.42,4.19,78.9853,13.8447,334.1041,152.4464,21.0802,13.3449,24.4646
1166,2012,8,16,241.55,4.17,79.6753,15.1773,336.7718,154.3214,21.3369,13.6214,24.7673
1167,2012,8,17,241.17,4.1,81.1489,15.2092,338.9089,154.6133,21.1283,13.5016,24.4319
1168,2012,8,20,240.35,4.09,83.2825,15.1135,338.1081,154.0601,21.0481,13.5016,24.1619
1169,2012,8,21,239.45,4.07,82.1443,15.289000000000001,335.0901,152.6386,20.9518,13.4647,24.2519
1170,2012,8,22,243.1,4.01,83.7483,15.3369,338.9289,151.5629,20.6468,13.4924,24.0391
1171,2012,8,23,241.2,3.9,82.96700000000001,15.2651,338.7387,150.3719,20.0932,13.1882,23.99
1172,2012,8,24,245.74,3.94,83.0409,15.3209,339.6547,151.9624,19.9888,13.4555,24.1864
1173,2012,8,27,243.92,3.85,84.6009,15.4486,334.9449,150.3642,19.9327,13.2251,23.99
1174,2012,8,28,246.11,3.79,84.4908,15.3369,338.964,149.7341,20.0611,13.1698,23.9246
1175,2012,8,29,247.12,3.77,84.3242,15.3209,344.3493,149.8955,19.7962,13.1974,24.0555
1176,2012,8,30,246.22,3.7,83.1222,15.0816,341.1812,148.5815,19.4753,12.9486,23.7364
1177,2012,8,31,248.27,3.72,83.2938,15.2252,342.8879,149.7188,19.9246,12.9302,23.7609
1178,2012,9,4,247.88,3.64,84.5121,15.1614,340.8609,149.4805,19.5956,12.239,23.5564
1179,2012,9,5,246.22,3.51,83.9186,15.0816,340.7007,149.8647,19.5716,12.2758,23.3355
1180,2012,9,6,251.38,3.66,84.6748,15.7439,350.05,152.9844,20.1413,12.6537,24.1864
1181,2012,9,7,259.14,3.45,85.1969,15.6082,353.4284,153.2917,19.4111,12.3496,23.8755
1182,2012,9,10,257.09,3.47,82.9807,15.280999999999999,350.7357,154.4059,18.6648,12.239,23.4582
1183,2012,9,11,255.67,3.75,82.7115,15.1933,346.4414,156.1884,18.729,12.3864,23.3846
1184,2012,9,12,255.63,3.89,83.8635,15.2252,345.7858,156.5727,18.6086,12.5247,23.3927
1185,2012,9,13,260.24,3.92,85.515,15.4486,353.3734,158.5628,18.7451,12.6076,23.6546
1186,2012,9,14,261.27,3.9,86.5542,15.5524,355.1952,158.9085,18.7531,12.7551,24.1864
1187,2012,9,17,258.0,4.01,87.6185,15.289000000000001,355.3453,159.1698,18.7049,12.4049,23.81
1188,2012,9,18,258.75,3.62,87.8852,15.2012,359.4995,159.1083,18.7531,12.4878,23.45
1189,2012,9,19,261.68,3.66,87.90899999999999,15.2571,364.1141,158.6166,18.5765,12.6353,23.4746
1190,2012,9,20,260.81,3.59,87.4832,15.2491,364.4244,158.4245,18.6006,12.5431,23.6055
1191,2012,9,21,257.47,3.6,87.6573,15.0816,367.3624,158.2708,18.5605,12.5984,23.72
1192,2012,9,24,254.8,3.46,86.4929,15.0097,375.0651,157.7406,18.2957,12.5892,23.4664
1193,2012,9,25,252.46,3.28,84.333,14.898,374.955,157.5024,18.087,12.3588,22.7709
1194,2012,9,26,249.67,3.32,83.2863,14.8262,377.1071,156.7494,18.1753,12.1468,22.5582
1195,2012,9,27,256.59,3.43,85.3071,15.0018,378.6286,158.217,18.5284,12.239,22.8118
1196,2012,9,28,254.32,3.37,83.5267,15.2411,377.6276,159.4003,18.1833,12.2943,22.55
1197,2012,10,1,252.01,3.28,82.5613,15.1933,381.2713,161.7208,18.2636,12.0915,22.5909
1198,2012,10,2,250.6,3.27,82.8017,15.1692,378.8739,161.2367,18.3278,12.1376,22.5909
1199,2012,10,3,255.92,3.12,84.0713,15.2174,381.6316,161.7516,18.0951,12.0178,22.4764
1200,2012,10,4,260.47,3.22,83.4891,15.1933,384.4094,161.6593,18.0309,12.5523,22.8364
1201,2012,10,5,258.51,3.22,81.7099,15.1611,384.2092,161.813,18.1994,12.2574,23.0409
1202,2012,10,8,259.06,3.19,79.9044,15.1933,379.2993,161.2213,18.063,12.1376,22.9018
1203,2012,10,9,250.96,3.25,79.6139,15.1129,372.4174,159.8152,17.5735,11.8795,22.3536
1204,2012,10,10,244.99,3.15,80.2475,14.719000000000001,372.6526,158.1479,17.4611,11.6768,22.2309
1205,2012,10,11,244.22,3.2,78.6435,14.6788,376.1161,158.1017,17.3969,11.7413,22.3372
1206,2012,10,12,242.36,2.74,78.8451,14.7994,372.7477,159.6693,17.2365,11.6399,22.3209
1207,2012,10,15,244.18,2.75,79.4774,14.9119,370.8609,160.5375,17.4371,11.7874,23.09
1208,2012,10,16,243.94,2.68,81.3593,15.1531,372.7227,162.1281,17.9346,12.1284,23.5073
1209,2012,10,17,247.49,2.77,80.7107,15.0405,378.1231,154.16,17.4852,12.0362,23.2946
1210,2012,10,18,244.85,2.62,79.2119,14.9601,347.8478,149.8033,17.3889,11.8519,23.5318
1211,2012,10,19,240.0,2.18,76.3572,14.5019,341.2362,148.5739,17.0679,11.1607,22.7545
1212,2012,10,22,233.78,2.1,79.38600000000001,14.6225,339.6747,149.373,17.2204,11.0317,22.7382
1213,2012,10,23,234.31,2.14,76.798,14.4778,340.5155,146.9526,17.3247,11.3634,22.7791
1214,2012,10,24,228.49,2.08,77.2324,13.9714,338.98900000000003,146.5453,17.2204,11.216,22.6645
1215,2012,10,25,222.92,2.12,76.3196,13.8267,339.2192,147.2215,17.405,11.2252,23.0164
1216,2012,10,26,238.24,2.07,75.626,13.899000000000001,337.9129,148.5047,17.6136,11.1054,23.6628
1217,2012,10,31,232.89,2.05,74.5392,13.7865,340.4905,149.4728,17.3568,11.0409,23.3211
1218,2012,11,1,232.14,2.14,74.692,14.0759,344.1391,151.486,17.8624,11.5662,24.2509
1219,2012,11,2,232.42,2.1,72.2203,13.9473,344.3043,148.6277,17.7019,11.5109,23.6864
1220,2012,11,5,234.33,2.11,73.1994,13.9874,341.8218,149.1732,17.7059,11.9994,24.4668
1221,2012,11,6,237.56,2.07,72.9778,14.0518,341.2012,149.8878,17.6167,11.9901,24.857
1222,2012,11,7,232.06,2.01,70.1855,13.8347,333.8939,147.5262,16.952,11.6215,24.3174
1223,2012,11,8,227.35,1.98,67.6384,13.5292,326.4715,146.7082,16.8871,11.686,24.1928
1224,2012,11,9,226.31,2.03,68.8095,13.5212,331.8468,146.3532,16.8628,11.2344,24.5
1225,2012,11,12,226.47,1.99,68.2774,13.5534,333.2833,146.0522,16.8385,10.9856,24.5
1226,2012,11,13,226.6,2.09,68.2862,13.5453,329.8549,145.3345,16.4412,10.9026,24.3921
1227,2012,11,14,222.95,1.93,67.529,14.1965,326.6016,143.1659,16.1818,10.6354,23.8774
1228,2012,11,15,220.6,1.87,66.1127,14.4215,323.9539,143.4283,16.2385,10.6815,23.9023
1229,2012,11,16,225.23,1.86,66.3718,14.4617,323.9139,144.2695,16.3683,10.4879,23.511999999999997
1230,2012,11,19,229.71,1.92,71.1578,14.7109,334.4395,146.9011,16.4169,10.7828,23.9936
1231,2012,11,20,233.78,1.88,70.5515,14.7431,335.3203,146.0136,15.817,10.6576,24.334
1232,2012,11,21,238.03,1.87,70.6509,14.8556,333.2683,146.8548,15.6954,10.9637,24.2426
1233,2012,11,23,239.88,1.95,71.8835,15.145,334.3193,149.3244,15.9872,11.0379,24.5664
1234,2012,11,26,243.62,1.87,74.1514,15.3219,330.9059,148.8537,16.125,11.2327,24.5996
1235,2012,11,27,243.4,1.88,73.5539,15.3543,335.6907,147.5803,16.1575,11.2791,24.4585
1236,2012,11,28,247.11,1.96,73.3225,15.249,342.1772,148.1591,16.2872,11.3718,24.7242
1237,2012,11,29,251.27,2.04,74.13,15.3948,346.2913,147.8118,15.8332,11.1678,24.9483
1238,2012,11,30,252.05,2.2,73.6168,15.3138,349.5345,146.685,15.8656,11.1028,24.4668
1239,2012,12,3,250.33,2.36,73.7313,15.411,347.973,146.2297,15.8413,10.8988,24.583000000000002
1240,2012,12,4,252.49,2.26,72.4307,15.5243,345.8609,146.1371,16.1899,11.2234,24.583000000000002
1241,2012,12,5,253.96,2.29,67.7693,15.5567,344.2542,145.5891,16.0926,11.0936,24.7906
1242,2012,12,6,253.37,2.34,68.8321,15.7754,345.9109,146.3995,16.3439,11.1121,24.7491
1243,2012,12,7,253.27,2.36,67.0724,15.662,342.4474,148.1359,16.3439,11.0936,24.7823
1244,2012,12,10,247.77,2.32,66.641,16.0264,343.05300000000005,148.653,16.2791,11.4646,24.7574
1245,2012,12,11,250.69,2.33,68.0963,16.0183,348.7888,149.8723,16.7412,11.7336,25.7454
1246,2012,12,12,251.76,2.37,67.7957,15.9778,349.1291,148.9076,16.7574,11.613,25.7869
1247,2012,12,13,251.25,2.41,66.6247,15.9859,351.7017,148.1668,16.6115,11.6223,25.3884
1248,2012,12,14,249.19,2.39,64.1216,16.0831,351.3313,147.9892,16.6439,11.6779,25.570999999999998
1249,2012,12,17,253.86,2.46,65.2587,16.2856,360.7508,149.4248,16.6763,11.6315,25.6623
1250,2012,12,18,260.4,2.52,67.1542,16.5042,360.8959,151.0223,16.9925,11.6501,26.0193
1251,2012,12,19,257.99,2.52,66.1995,16.4152,360.4154,150.5515,17.105999999999998,11.7336,25.9446
1252,2012,12,20,261.5,2.4,65.6234,16.3909,361.5415,150.3122,17.0492,11.7243,25.9695
1253,2012,12,21,256.92,2.59,65.3216,16.1641,358.1732,149.2704,16.8385,11.4553,25.6789
1254,2012,12,24,258.62,2.48,65.4272,16.0588,355.1051,148.4832,16.7331,11.3626,25.6789
1255,2012,12,26,248.63,2.43,64.5254,16.1317,354.7898,148.1359,16.7412,11.3533,25.5793
1256,2012,12,27,248.31,2.39,64.7845,15.9131,353.4985,148.7225,16.6277,11.2791,25.5212
1257,2012,12,28,245.18,2.28,64.0965,15.7511,350.3553,146.4998,16.4007,11.2234,25.296999999999997
1258,2012,12,31,250.87,2.4,66.9366,15.9131,354.04400000000004,147.8272,16.7169,11.3718,25.6457
1259,2013,1,2,257.31,2.53,69.0573,16.4718,361.98699999999997,151.5316,17.333,11.7985,26.8247
1260,2013,1,3,258.48,2.49,68.1856,16.5609,362.1972,150.6981,17.2844,11.8078,26.476
1261,2013,1,4,259.15,2.59,66.2863,16.5852,369.3543,149.7103,17.1546,12.1974,26.4178
1262,2013,1,7,268.46,2.67,65.8964,16.4314,367.7427,149.0543,17.2276,11.8449,26.5009
1263,2013,1,8,266.38,2.67,66.0737,16.4475,367.017,148.8459,17.0979,11.5852,26.1937
1264,2013,1,9,266.35,2.63,65.0411,16.4394,369.4294,148.4215,17.3897,11.3254,26.5673
1265,2013,1,10,265.34,2.62,65.8473,16.5528,371.1111,148.8537,17.6735,11.344000000000001,26.9243
1266,2013,1,11,267.94,2.67,65.4436,16.5852,370.3654,150.0653,17.8356,11.3254,26.916
1267,2013,1,14,272.73,2.64,63.1103,16.982,361.98699999999997,148.653,17.8356,11.3162,26.8496
1268,2013,1,15,271.9,2.68,61.1192,16.9901,362.8278,148.5604,17.7384,11.1121,26.7998
1269,2013,1,16,268.93,2.72,63.6562,17.0306,357.9529,148.6298,17.9248,11.2141,26.9907
1270,2013,1,17,270.48,2.74,63.2273,16.9658,356.01599999999996,149.4479,18.3869,11.3626,27.522
1271,2013,1,18,272.12,2.46,62.8902,17.0225,352.6076,150.0807,17.2276,11.2883,27.8292
1272,2013,1,22,270.19,2.45,63.4902,16.901,351.7868,151.3232,17.1628,11.2327,27.7794
1273,2013,1,23,268.11,2.73,64.6524,16.6986,371.1211,157.9911,17.1141,11.2512,27.4639
1274,2013,1,24,273.46,2.79,56.6641,17.0225,377.4825,157.7596,16.9844,11.3069,27.4722
1275,2013,1,25,283.99,2.85,55.3283,17.1278,377.2122,158.184,16.9925,11.511,27.2315
1276,2013,1,28,276.04,2.82,56.5798,17.0549,375.7408,158.1531,17.0655,11.6965,27.4307
1277,2013,1,29,260.35,2.74,57.6414,16.8282,377.2172,157.3582,17.2519,11.446,27.296999999999997
1278,2013,1,30,272.76,2.65,57.4603,16.6662,377.2923,157.065,17.3249,11.4275,27.4224
1279,2013,1,31,265.5,2.6,57.2917,16.6581,378.2232,156.7177,17.0574,11.3718,27.6396
1280,2013,2,1,265.0,2.6,57.0565,16.8687,388.1882,158.346,17.3168,11.4739,28.1744
1281,2013,2,4,259.98,2.52,55.6352,16.8606,379.8899,157.2733,17.1546,11.2791,27.7984
1282,2013,2,5,266.89,2.6,57.5873,17.0711,383.2533,156.5016,17.3554,11.5388,28.1994
1283,2013,2,6,262.22,2.6,57.5257,17.1602,385.4705,155.7886,17.1997,11.446,28.0407
1284,2013,2,7,260.23,2.57,59.2362,17.0873,387.3624,154.7966,17.0522,11.3997,27.9237
1285,2013,2,8,261.95,2.59,60.0914,17.1359,393.0781,156.3001,17.2079,11.4739,28.6423
1286,2013,2,11,257.21,2.67,60.7176,17.225,391.6016,155.1221,17.2325,11.6037,28.1493
1287,2013,2,12,258.7,2.77,59.1957,16.982,390.7408,155.0291,17.3636,11.5295,28.0407
1288,2013,2,13,269.47,2.75,59.0831,17.1197,391.8218,155.0679,17.4128,11.4739,28.1744
1289,2013,2,14,269.24,2.75,59.0299,16.9982,394.3043,154.7269,17.3964,11.8078,28.2328
1290,2013,2,15,265.09,2.71,58.2165,16.9982,396.8418,155.7576,17.3062,11.8078,28.0657
1291,2013,2,19,269.75,2.82,58.195,17.3788,403.8288,155.2461,17.2816,11.6501,28.3582
1292,2013,2,20,266.41,2.7,56.7856,17.0954,396.6266,154.4633,16.9867,11.4831,27.6229
1293,2013,2,21,265.94,2.6,56.4326,16.812,398.1632,153.7039,16.5933,11.3997,27.1383
1294,2013,2,22,265.42,2.61,57.0336,16.9253,400.2552,155.8429,16.7326,11.613,28.5587
1295,2013,2,25,259.87,2.53,56.0202,16.730999999999998,395.7808,153.0684,16.5769,11.4089,28.1827
