,Year,Month,Day,Amazon,AMD,Apple,Cisco,Google,IBM,Intel,Nvidia,TI
609,2010,6,3,128.7600,8.6900,32.8040,18.4970,253.0531,95.7282,16.4080,11.7044,19.7690
610,2010,6,4,122.7700,8.1100,31.9114,17.9043,249.6096,93.7233,15.6962,11.1515,19.0900
611,2010,6,7,122.0100,7.7100,31.2855,17.7484,243.0030,92.8629,15.2167,10.5985,18.6874
612,2010,6,8,118.8400,7.7700,31.0848,17.9043,242.6326,92.5562,15.1193,10.3036,18.8532
613,2010,6,9,117.9100,7.6100,30.3206,17.7640,237.2473,92.6909,14.9320,10.0548,18.7426
614,2010,6,10,123.2100,8.0100,31.2319,17.7562,243.7487,95.5187,15.3965,10.4603,19.3663
615,2010,6,11,123.0300,8.1200,31.6059,17.8653,244.4945,96.0948,15.4639,10.6999,19.3032
616,2010,6,14,123.8300,8.2800,31.7019,17.7484,241.8368,96.1322,15.6512,10.4695,19.3979
617,2010,6,15,126.8400,8.8200,32.3764,18.1929,249.2442,97.0973,16.0933,10.9856,20.2900
618,2010,6,16,126.9000,8.9000,33.3189,18.1617,250.8859,97.5162,16.1008,10.8473,20.0690
619,2010,6,17,125.8900,8.9100,33.8949,18.0681,250.2903,97.9875,16.1232,11.2621,20.1558
620,2010,6,18,125.8300,8.8300,34.1692,18.3176,250.2653,97.3666,16.0333,11.3358,20.0927
621,2010,6,21,122.5500,8.8000,33.6830,18.2007,244.5245,97.7406,15.8760,11.0685,19.9348
622,2010,6,22,122.3100,8.5800,34.1418,17.9121,243.3684,96.7307,15.7187,10.6538,19.5400
623,2010,6,23,121.4500,8.5600,33.7827,17.8264,241.2663,97.3366,15.5913,10.7736,19.5637
624,2010,6,24,118.3300,8.1300,33.5371,17.6002,237.7878,95.9003,15.2242,10.2391,19.1690
625,2010,6,25,121.0000,8.0900,33.2504,17.2961,236.5766,95.0998,15.0069,10.2114,18.9795
626,2010,6,28,117.8000,8.0500,33.4499,17.4832,236.2763,96.4913,15.2541,10.2299,19.2321
627,2010,6,29,108.6100,7.4800,31.9376,16.8594,227.3574,93.5811,14.8271,9.6585,18.8611
628,2010,6,30,109.2600,7.3200,31.3591,16.6177,222.6977,92.3767,14.5724,9.4096,18.3795
629,2010,7,1,110.9600,7.3900,30.9788,16.5787,219.9650,91.6959,14.4225,9.5663,18.2926
630,2010,7,2,109.1400,7.1700,30.7868,16.4773,218.4935,91.1647,14.3851,9.4465,18.2453
631,2010,7,6,110.0600,7.0400,30.9975,16.6410,218.2533,92.3617,14.5948,9.3451,18.2531
632,2010,7,7,113.4300,7.3900,32.2493,17.5300,225.3253,95.0100,15.0893,9.7967,19.1453
633,2010,7,8,116.2200,7.3700,32.1769,17.5846,228.5085,95.7357,15.0593,9.5018,19.1216
634,2010,7,9,117.2600,7.3400,32.3677,17.7016,233.9790,95.7282,15.1642,9.5387,19.3269
635,2010,7,12,119.5100,7.3600,32.0772,17.8264,238.1532,96.2594,15.4115,9.7138,19.5400
636,2010,7,13,123.6500,7.5200,31.3927,18.0057,244.8448,97.6134,15.7411,10.0640,20.0453
637,2010,7,14,123.3000,7.4400,31.5087,18.5126,245.9159,97.7930,16.0034,10.1653,19.8084
638,2010,7,15,122.0600,7.4100,31.3491,18.6529,247.2573,97.7930,16.1157,9.8797,20.0532
639,2010,7,16,118.4900,7.3700,31.1559,17.7406,230.0350,95.7806,15.7486,9.2622,19.5558
640,2010,7,19,119.9400,7.4400,30.6173,17.7250,233.3233,97.0973,16.1757,9.6400,20.1716
641,2010,7,20,120.1000,7.6000,31.4040,17.9745,241.0360,94.6734,16.2206,9.8797,19.5558
642,2010,7,21,117.4300,7.4000,31.6969,17.5924,238.9890,93.7158,15.9284,9.5571,19.3426
643,2010,7,22,120.0700,7.6100,32.2929,18.1461,242.6476,95.3616,16.3180,9.7138,19.9663
644,2010,7,23,118.8700,7.8200,32.4076,18.2085,245.2753,96.0424,16.2506,9.5479,20.0374
645,2010,7,26,118.4000,8.0700,32.3253,18.4112,244.7297,96.0649,16.2656,9.7230,20.2585
646,2010,7,27,117.1300,8.2100,32.9237,18.1695,246.5616,96.2294,16.1682,9.6400,20.1953
647,2010,7,28,117.1300,7.9800,32.5347,18.2396,242.4174,96.0798,15.9809,9.3359,20.0049
648,2010,7,29,116.8600,7.7800,32.1794,18.0993,242.7377,95.7731,15.7561,8.4143,19.7352
649,2010,7,30,117.8900,7.4900,32.0722,17.9901,242.6677,96.0574,15.4340,8.4696,19.5845
650,2010,8,2,120.0700,7.6500,32.6457,18.5594,245.4505,97.8229,15.8460,8.4604,19.9177
651,2010,8,3,122.4200,7.5100,32.6557,18.5750,245.1602,97.5312,15.6362,8.2392,19.6797
652,2010,8,4,127.5800,7.5200,32.7866,18.8245,253.4134,98.2044,15.6498,8.5894,19.9732
653,2010,8,5,127.8300,7.5000,32.6270,18.8479,254.3043,98.6234,15.6045,8.7000,20.1477
654,2010,8,6,128.3200,7.4500,32.4263,18.7699,250.3604,97.8415,15.5894,8.8014,20.1953
655,2010,8,9,128.8300,7.4200,32.6332,19.3158,252.9279,99.2399,15.5894,8.8843,20.3857
656,2010,8,10,130.0000,6.8300,32.3415,18.9571,252.1071,99.1196,14.9628,8.5157,20.1080
657,2010,8,11,125.8900,6.4900,31.1920,18.5048,246.1161,97.6084,14.6684,8.1839,19.8066
658,2010,8,12,126.5600,6.5700,31.3915,16.6566,246.2513,96.4582,14.6835,8.2576,19.3624
659,2010,8,13,124.6900,6.4900,31.0561,16.6566,243.4184,96.1349,14.4570,8.6539,19.2593
660,2010,8,16,126.0700,6.6200,30.8741,17.0855,243.0380,96.0597,14.6986,8.4327,19.4576
661,2010,8,17,128.8600,6.6300,31.4139,17.1947,245.5055,96.5709,14.7439,8.5433,19.5925
662,2010,8,18,129.6500,6.5700,31.5511,17.4754,241.3163,97.2776,14.7892,8.5894,19.7590
663,2010,8,19,127.5700,6.4200,31.1534,17.3273,234.2192,96.9092,14.2683,9.1055,19.4576
664,2010,8,20,127.7600,6.2500,31.1234,17.3351,231.2412,95.8567,14.2758,9.1884,19.5925
665,2010,8,23,126.6000,6.1400,30.6447,16.9062,232.2673,95.0824,14.1173,9.0502,19.3307
666,2010,8,24,124.5300,5.9900,29.9129,16.4773,225.9209,93.9020,13.8984,8.9580,19.2514
667,2010,8,25,126.8500,6.1300,30.2819,16.5397,227.5375,94.1801,13.9512,9.1424,19.2831
668,2010,8,26,124.8600,5.8700,29.9565,16.1420,225.7157,92.3081,13.7248,9.0318,18.9024
669,2010,8,27,126.6400,6.0800,30.1236,16.2277,229.6446,93.7742,13.8682,9.3267,19.1562
670,2010,8,30,123.7900,5.7800,30.2333,15.8456,226.5716,92.7743,13.5587,8.8843,18.4423
671,2010,8,31,124.8300,5.6100,30.3081,15.5883,225.2352,92.5713,13.3397,8.5986,18.2599
672,2010,9,1,132.4900,5.7600,31.2095,15.7988,230.3954,94.5561,13.6945,8.6631,18.8389
673,2010,9,2,135.2100,5.9300,31.4389,16.0016,231.8218,94.0073,13.8002,8.8198,19.0689
674,2010,9,3,138.7900,6.0900,32.2617,16.4071,235.3854,95.9169,13.9135,9.1239,19.2990
675,2010,9,7,137.2200,5.9500,32.1420,16.0484,232.4324,94.6914,13.6795,9.2069,18.7358
676,2010,9,8,139.1400,5.8300,32.7791,16.0952,235.5255,94.7891,13.5134,9.5110,18.7834
677,2010,9,9,140.3800,5.8600,32.7978,16.0718,238.3283,94.9996,13.5889,9.3820,18.9103
678,2010,9,10,142.4400,5.8100,32.8402,16.0796,238.3083,96.2251,13.5662,9.2806,18.7992
679,2010,9,13,145.0700,6.1800,33.2928,16.5787,241.3764,97.4431,14.0116,9.8059,19.4021
680,2010,9,14,145.7500,6.2700,33.4199,16.7268,240.4555,96.8717,14.1475,9.7138,19.5845
681,2010,9,15,145.4500,6.2200,33.6892,16.8360,240.5606,97.3077,14.1324,9.7322,19.5687
682,2010,9,16,148.1300,6.1500,34.4809,17.1011,240.7708,97.4882,14.3211,9.7414,19.8146
683,2010,9,17,148.3200,6.1200,34.3313,17.0465,245.3203,97.8791,14.2004,9.7230,20.4015
684,2010,9,20,151.3000,6.0900,35.3112,16.9608,254.3944,99.0820,14.2910,9.8704,20.5126
685,2010,9,21,150.7300,6.1700,35.3786,16.8750,256.9870,99.2248,14.4495,10.4050,20.4650
686,2010,9,22,151.8300,6.2600,35.8747,16.8984,258.2583,99.6684,14.3513,10.4971,20.1794
687,2010,9,23,152.8500,6.4000,36.0206,16.7892,256.9970,98.9918,14.3287,10.7091,20.4412
688,2010,9,24,160.7300,6.8400,36.4445,17.2259,263.9089,100.8262,14.6609,11.2989,21.3613
689,2010,9,27,159.3700,7.0200,36.2999,17.2415,265.4705,101.2322,14.5250,11.0593,21.1630
690,2010,9,28,159.7000,6.9500,35.7638,17.0465,263.8488,101.4127,14.7288,11.0317,21.4644
691,2010,9,29,158.9900,7.2800,35.8274,17.0543,264.1091,101.8562,14.5250,10.9487,21.2900
692,2010,9,30,157.0600,7.1100,35.3760,17.0777,263.1582,100.8488,14.4948,10.7644,21.5279
693,2010,10,1,153.7100,7.0500,35.2227,17.0855,263.0731,101.9765,14.5854,10.4603,21.6152
694,2010,10,4,155.3900,6.9400,34.7390,16.9686,261.4364,101.6833,14.2457,10.3589,21.5834
695,2010,10,5,160.8700,6.9800,36.0231,17.1479,269.3844,103.4952,14.4570,10.4326,22.4718
696,2010,10,6,155.4000,6.8600,36.0543,17.3897,267.4424,103.6305,14.5778,9.9349,22.4560
697,2010,10,7,156.2700,6.8700,36.0580,17.4598,265.2703,104.2921,14.6458,9.8612,22.3211
698,2010,10,8,155.5500,7.0500,36.6627,17.5300,268.4435,104.3898,14.7364,10.0087,22.7891
699,2010,10,11,153.0300,7.2400,36.8235,17.5222,269.6897,104.9988,14.7666,9.9626,22.8209
700,2010,10,12,156.4800,7.3000,37.2200,17.6392,270.9660,105.1416,14.9251,10.1561,22.7495
701,2010,10,13,155.1700,7.2200,37.4194,18.0759,271.9219,105.5326,14.5250,10.4511,22.3053
702,2010,10,14,155.5300,7.1400,37.6900,17.9901,270.7357,106.3822,14.5854,10.2852,22.4560
703,2010,10,15,164.6400,7.1200,39.2397,18.2163,301.0260,106.0513,14.5854,10.4050,22.7812
704,2010,10,18,163.5600,6.9600,39.6461,18.1695,309.1642,107.3821,14.4872,10.4695,22.4956
705,2010,10,19,158.6700,6.9500,38.5851,17.9121,304.2192,103.7733,14.5023,10.4050,22.2339
706,2010,10,20,158.6700,6.8200,38.7148,18.2474,304.2943,104.5552,14.8270,10.4050,22.2815
707,2010,10,21,164.9700,6.8900,38.5889,18.1383,306.3013,105.1266,14.9176,10.2206,22.3846
708,2010,10,22,169.1300,6.8900,38.3333,18.3098,306.5716,105.0063,14.9779,10.8750,22.7336
709,2010,10,25,169.0000,7.2600,38.5041,18.4112,308.5586,105.1341,15.0006,10.9764,22.9874
710,2010,10,26,169.9500,7.2000,38.4056,18.2474,309.6096,105.7582,15.1289,10.9395,22.9081
711,2010,10,27,167.5100,7.3500,38.3782,18.1617,308.5435,106.3295,15.2422,11.0962,23.3523
712,2010,10,28,166.8400,7.6300,38.0553,18.0837,309.5996,105.9311,15.4536,11.1054,23.2965
713,2010,10,29,165.2300,7.3400,37.5242,17.8264,307.1572,107.9610,15.1365,11.0777,23.5595
714,2010,11,1,162.5800,7.3600,37.9231,17.8731,307.8078,107.7505,15.5290,11.0962,23.4559
715,2010,11,2,164.6100,7.5400,38.5689,18.0681,308.1081,108.1414,15.3554,11.3266,23.5834
716,2010,11,3,168.4700,7.6400,38.9978,18.4892,310.4004,108.3895,15.5821,11.4095,23.9021
717,2010,11,4,168.9300,8.0000,39.6798,18.8791,312.4474,110.3593,15.9550,11.4280,24.4996
718,2010,11,5,170.7700,8.0400,39.5377,18.9181,312.8528,110.4570,16.1604,11.6215,25.0733
719,2010,11,8,171.9900,8.1400,39.7234,19.0195,313.6987,110.6004,16.1528,11.6676,25.0015
720,2010,11,9,170.2700,7.9100,39.4067,18.9883,312.7227,110.3588,16.0995,11.6031,24.9697
721,2010,11,10,173.3300,7.7500,39.6498,19.0974,311.7517,110.6685,16.0082,11.7413,24.9697
722,2010,11,11,170.3700,7.6300,39.4778,16.0016,308.9039,109.8227,16.1376,11.6215,24.5394
723,2010,11,12,165.6800,7.6300,38.4031,15.7131,301.9470,108.5465,16.3810,12.2205,24.6590
724,2010,11,15,158.9000,7.5700,38.2797,15.5571,298.0330,108.4709,16.2060,12.0731,24.5793
725,2010,11,16,157.7800,7.4300,37.6002,15.1594,292.1522,107.4137,16.0310,11.7137,24.3562
726,2010,11,17,158.3500,7.3300,37.4643,15.1360,292.0671,107.1947,16.0387,11.9072,24.6271
727,2010,11,18,164.1700,7.3500,38.4530,15.2920,298.5786,109.0146,15.9930,12.2758,25.0812
728,2010,11,19,164.8200,7.4700,38.2410,15.2920,295.7107,109.5357,16.0843,12.6721,25.4477
729,2010,11,22,170.3900,7.4100,39.0676,15.2530,295.9059,109.7925,16.1680,12.6813,25.6867
730,2010,11,23,168.2000,7.3200,38.4904,14.9723,291.7968,108.1236,16.0463,12.3864,25.4796
731,2010,11,24,177.2500,7.6200,39.2472,15.1750,297.7828,110.1096,16.2745,12.6906,25.9337
732,2010,11,26,177.2000,7.5500,39.2721,15.1984,295.2953,108.6673,16.2365,12.5339,25.6549
733,2010,11,29,179.4900,7.3800,39.5052,15.1594,291.3463,107.9046,16.2289,12.6721,25.6549
734,2010,11,30,175.4000,7.2900,38.7921,14.9411,278.1331,106.8247,16.0995,12.5431,25.3362
735,2010,12,1,176.5500,7.5100,39.4466,15.0658,282.4575,109.0524,16.3430,13.0961,25.9576
736,2010,12,2,176.5300,7.5400,39.6648,14.9879,286.1962,109.6339,16.5104,13.2527,26.1727
737,2010,12,3,175.6800,7.6500,39.5763,14.8709,286.7868,109.7849,16.5028,13.6306,26.1488
738,2010,12,6,178.0500,7.8200,39.9142,15.1516,289.4695,109.4904,16.5104,13.3726,26.2524
739,2010,12,7,176.7700,8.0200,39.6723,15.1204,293.8639,108.7579,16.4191,13.8057,26.6189
740,2010,12,8,176.2900,8.1700,40.0214,15.0892,295.5656,109.4828,16.6017,13.9255,26.8898
741,2010,12,9,174.8500,7.9500,39.8655,15.3622,296.0461,108.9693,16.5941,13.6951,26.8818
742,2010,12,10,175.6200,8.0700,39.9653,15.3622,296.4014,109.3620,16.6702,13.7781,26.1329
743,2010,12,13,174.2500,8.2300,40.1037,15.2686,297.6076,108.9542,16.3582,13.4278,25.9736
744,2010,12,14,173.9400,8.0500,39.9316,15.2374,297.7527,110.1172,16.3354,13.4463,26.1329
745,2010,12,15,175.5700,8.0200,39.9403,15.1828,295.4454,109.2865,16.1908,13.1514,26.0054
746,2010,12,16,178.0400,8.0300,40.0513,15.4012,296.1512,109.1581,16.2060,13.1698,25.9895
747,2010,12,17,177.5800,8.1000,39.9715,15.2452,295.6957,109.4979,16.3278,13.2435,25.9178
748,2010,12,20,183.2900,8.2400,40.1710,15.2998,297.8278,109.1279,16.1528,13.1882,25.7584
749,2010,12,21,184.7500,8.1400,40.4191,15.2296,301.8368,110.0568,16.0539,13.7043,25.8461
750,2010,12,22,184.7600,8.1100,40.5388,15.2530,303.0480,110.2153,15.8941,13.8518,25.8700
751,2010,12,23,182.5900,8.0400,40.3443,15.3544,302.4174,110.1701,15.8560,13.7504,25.7823
752,2010,12,27,182.1400,8.0500,40.4789,15.7209,301.4915,109.7547,15.8560,13.8241,25.7983
753,2010,12,28,181.0900,8.0900,40.5774,15.8690,299.7598,110.0341,15.8865,13.7688,25.6867
754,2010,12,29,183.3700,8.0800,40.5550,15.7911,300.8008,110.6458,15.9321,13.7688,25.9019
755,2010,12,30,182.7500,8.1400,40.3518,15.7755,299.7297,110.7591,15.9930,13.8149,25.8939
756,2010,12,31,180.0000,8.1800,40.2146,15.7755,297.2823,110.8270,16.0006,14.1928,25.8939
757,2011,1,3,184.2200,8.4700,41.0886,15.9782,302.4775,111.3707,15.8637,14.5799,26.0771
758,2011,1,4,185.0100,8.7700,41.3030,16.0016,301.3614,111.4916,16.0919,14.5338,26.0293
759,2011,1,5,187.4200,8.9100,41.6409,16.1966,304.8398,111.0460,15.9321,15.6489,26.1329
760,2011,1,6,185.8600,8.6900,41.6072,16.3369,307.0571,112.2618,15.8028,17.8147,26.4914
761,2011,1,7,185.4900,8.8300,41.9052,16.3525,308.5285,111.7106,15.7191,18.3124,26.4675
762,2011,1,10,184.6800,9.1900,42.6944,16.2122,307.4124,111.4916,15.7419,19.0128,26.5950
763,2011,1,11,184.3400,8.3600,42.5934,16.2823,308.3133,111.2197,16.0158,18.7179,26.6906
764,2011,1,12,184.0800,8.3900,42.9400,16.4695,308.7437,112.5941,16.2060,21.5196,26.8181
765,2011,1,13,185.5300,8.2600,43.0971,16.4383,308.6537,112.3826,16.1984,21.5564,26.6747
766,2011,1,14,188.7500,8.2000,43.4462,16.5397,312.4024,113.2738,16.0387,21.7408,27.1209
767,2011,1,18,191.2500,8.1000,42.4700,16.5475,320.1351,113.7646,16.0387,21.2339,27.7662
768,2011,1,19,186.8700,7.9300,42.2443,16.2355,316.1912,117.5706,15.9854,20.6533,27.2165
769,2011,1,20,181.9600,8.0200,41.4763,16.1966,313.6987,117.6537,15.9397,20.6717,27.0173
770,2011,1,21,177.4200,7.5400,40.7332,16.1654,306.2212,117.4271,15.8408,20.4782,27.0173
771,2011,1,24,176.8500,7.6800,42.0710,16.5085,305.8459,120.5459,16.1604,22.7914,27.6069
772,2011,1,25,176.7000,7.4800,42.5635,16.7970,310.2653,121.9127,16.3962,22.0910,27.0731
773,2011,1,26,175.3900,7.4900,42.8689,16.7034,308.5586,121.6106,16.5484,22.6163,27.3439
774,2011,1,27,184.4500,7.7500,42.7891,16.7190,308.7037,121.6333,16.5484,22.5518,27.6958
775,2011,1,28,171.1400,7.4900,41.9027,16.3213,300.7958,120.2287,16.3278,21.8974,27.4079
776,2011,1,31,169.6400,7.8300,42.3042,16.4929,300.4805,122.3356,16.3278,22.0449,27.1200
777,2011,2,1,172.1100,8.2200,43.0161,16.7424,305.8258,123.5137,16.3430,22.5518,27.9918
778,2011,2,2,173.5300,8.2900,42.9275,16.8594,306.3063,123.3174,16.4039,23.5748,28.0877
779,2011,2,3,173.7100,8.3300,42.8178,17.0855,305.3804,123.4910,16.5504,23.1324,27.9838
780,2011,2,4,175.9300,8.4000,43.1993,17.1947,305.7958,123.8460,16.6348,23.6577,28.3437
781,2011,2,7,176.4300,8.3300,43.8700,17.1791,307.4525,124.4652,16.6425,22.6716,28.1997
782,2011,2,8,183.0600,8.2400,44.2840,17.1479,309.4995,125.8905,16.6041,21.9988,28.2157
783,2011,2,9,185.3000,8.2300,44.6530,17.1869,308.5586,124.8291,16.4660,21.4643,28.0717
784,2011,2,10,186.2100,8.2200,44.2017,14.7539,308.5285,124.4045,16.7269,21.0311,28.1437
785,2011,2,11,189.2500,8.2800,44.4897,14.5824,312.5626,124.2226,16.6962,21.6302,28.4876
786,2011,2,14,190.4200,8.6300,44.7802,14.6681,314.3894,123.7450,16.5504,21.2984,28.6556
787,2011,2,15,189.0300,8.6000,44.8699,14.5590,312.3874,123.4568,16.4583,20.7823,28.7675
788,2011,2,16,186.6200,8.9900,45.2726,14.4888,312.4224,123.8814,16.6885,21.5472,28.8315
789,2011,2,17,187.7600,9.4400,44.6704,14.5668,312.9429,124.5183,16.8573,23.6669,29.1754
790,2011,2,18,186.5000,9.1800,43.7055,14.6993,315.3553,124.9731,16.9878,23.6208,28.9755
791,2011,2,22,180.4200,8.8500,42.2156,14.4966,305.4104,122.7821,16.7346,21.3906,28.5916
792,2011,2,23,176.6800,8.5500,42.7156,14.3484,305.9660,121.4402,16.2281,20.3768,28.3117
793,2011,2,24,177.7500,9.1000,42.7480,14.3172,304.7147,121.8875,16.3356,20.8744,28.3357
794,2011,2,25,177.2400,9.2900,43.4063,14.5356,305.3253,123.0323,16.7729,21.3076,28.4876
795,2011,2,28,173.2900,9.2100,44.0359,14.4732,307.0070,122.7290,16.4737,20.8837,28.4796
796,2011,3,1,169.4400,9.0300,43.5496,14.4732,300.6807,121.2810,16.4123,19.9528,27.9918
797,2011,3,2,172.0200,9.1700,43.9000,14.4264,300.6957,121.4250,16.4890,19.1234,28.9035
798,2011,3,3,172.7900,9.2800,44.8275,14.4498,305.0851,123.9420,16.7192,19.2340,29.2394
799,2011,3,4,171.6700,9.2300,44.8824,14.3484,300.6106,122.6911,16.5427,19.1326,29.0075
800,2011,3,7,169.0800,8.8400,44.3039,14.1925,296.1261,121.2507,16.2742,18.8653,28.3757
801,2011,3,8,166.8900,8.9900,44.3538,14.2080,296.4514,123.0323,16.2128,18.0175,28.6796
802,2011,3,9,169.0500,8.6700,43.9436,14.1301,296.1812,125.7465,16.2665,17.6396,27.7838
803,2011,3,10,166.1400,8.4200,43.2205,13.9741,290.4404,122.8352,15.9519,16.5152,27.3919
804,2011,3,11,168.0700,8.6500,43.8838,13.9975,288.6436,123.1460,16.0133,16.6351,27.5039
805,2011,3,14,166.7300,8.4300,44.0795,13.9195,285.2803,122.3575,15.9903,16.7733,27.6399
806,2011,3,15,165.0800,8.2800,43.0659,13.5608,285.0651,120.5607,15.4839,16.2756,27.1120
807,2011,3,16,164.7000,8.1200,41.1434,13.2957,278.8288,115.9967,15.2000,16.1558,26.2243
808,2011,3,17,160.9700,8.3100,41.7207,13.2567,280.9610,116.8913,15.2690,16.4599,26.4482
809,2011,3,18,161.8200,8.5500,41.2257,13.3659,280.8108,118.1878,15.2921,16.2388,26.6801
810,2011,3,21,164.5200,8.5500,42.3017,13.5608,288.5385,119.5448,15.4916,16.3678,26.9361
811,2011,3,22,162.6000,8.3600,42.5385,13.6076,288.9489,119.7874,15.4609,16.0821,26.9041
812,2011,3,23,165.3200,8.5900,42.2879,13.7090,291.3714,120.9474,15.5683,16.4139,27.3599
813,2011,3,24,171.1000,8.8300,43.0085,13.5374,293.7387,121.3340,15.6373,17.7225,27.8798
814,2011,3,25,170.9800,8.8800,43.8277,13.4750,290.1602,122.9565,15.6297,17.1696,27.7038
815,2011,3,28,169.3500,8.6900,43.6905,13.4049,287.9680,122.3424,15.6066,17.8055,27.5839
816,2011,3,29,174.6200,8.6800,43.7553,13.6474,291.1562,123.4872,15.5606,17.6673,27.9598
817,2011,3,30,179.4200,8.7900,43.4649,13.5614,291.2112,124.0331,15.6987,17.0037,27.7838
818,2011,3,31,180.1300,8.6000,43.4499,13.4205,293.6737,123.6312,15.4839,17.0129,27.6399
819,2011,4,1,180.1300,8.3600,42.9574,13.3344,296.1962,124.5410,15.1309,16.7733,27.3759
820,2011,4,4,182.9400,8.1000,42.5373,13.3501,294.1341,124.5258,14.9545,16.1742,27.2800
821,2011,4,5,185.2900,8.1100,42.2505,13.4753,284.8298,124.3287,15.1233,16.2019,27.7438
822,2011,4,6,182.7600,8.4300,42.1446,14.1404,287.3774,124.3667,15.3074,16.0913,27.8798
823,2011,4,7,184.9100,8.4100,42.1496,14.0152,290.2903,124.6244,15.3688,16.6811,28.1837
824,2011,4,8,184.7100,8.4700,41.7730,13.8118,289.3694,124.3742,15.3611,16.1742,28.1277
825,2011,4,11,184.0400,8.4200,41.2419,13.6709,288.9740,124.2984,15.4378,15.9623,27.9358
826,2011,4,12,180.4800,8.2600,41.4414,13.6474,285.5906,123.7677,15.1616,16.0084,27.3040
827,2011,4,13,182.2900,8.2000,41.9064,13.4988,288.4284,124.2984,15.1770,16.3678,27.4639
828,2011,4,14,181.8200,8.1900,41.4439,13.4362,289.5446,125.0717,15.0235,17.0590,27.7598
829,2011,4,15,180.0100,8.2700,40.8255,13.3266,265.6156,126.0118,15.1539,17.2433,27.9838
830,2011,4,18,178.3400,8.2000,41.3728,13.0918,263.6837,125.8071,15.0542,16.6719,27.8238
831,2011,4,19,178.8200,8.2700,42.1221,12.9979,261.0260,125.3977,15.2383,16.6074,27.6239
832,2011,4,20,183.8700,8.6300,42.6894,13.2483,263.1281,124.9049,16.4276,17.1143,28.0957
833,2011,4,21,185.8900,8.7100,43.7229,13.2562,262.8128,127.5812,16.4660,17.0682,28.4076
834,2011,4,25,185.4200,8.7000,44.0109,13.3814,262.7878,127.1187,16.8343,17.3355,28.3277
835,2011,4,26,182.3000,8.8800,43.6880,13.7100,266.6767,127.7404,17.2486,17.7871,28.5836
836,2011,4,27,196.6300,8.9500,43.6544,13.4518,269.1491,129.1657,17.3637,17.7871,28.7115
837,2011,4,28,195.0700,9.0700,43.2305,13.5301,269.2542,129.4765,17.4942,17.9806,28.5350
838,2011,4,29,195.8100,9.1000,43.6519,13.7100,272.3223,129.3249,17.7627,18.4322,28.5189
839,2011,5,2,201.1900,9.0300,43.1719,13.7570,269.5496,130.5152,17.5786,18.1833,28.1015
840,2011,5,3,198.4500,8.8000,43.4112,13.6240,267.2122,131.0611,17.8241,17.3170,27.9330
841,2011,5,4,199.9700,8.7900,43.5821,13.6709,268.1632,129.3553,18.1729,17.1880,27.9490
842,2011,5,5,197.1100,8.8700,43.2305,13.6787,267.4024,127.7176,18.2579,17.1972,28.1096
843,2011,5,6,197.6000,8.9200,43.2193,13.7413,267.9179,128.6162,17.9795,17.8055,28.2781
844,2011,5,9,200.8000,8.9400,43.3364,13.7726,269.1091,128.7762,17.6006,18.2018,28.3664
845,2011,5,10,203.9400,8.9400,43.5671,13.9213,271.6016,129.7510,17.8094,18.2294,28.4627
846,2011,5,11,204.3800,8.8800,43.2903,13.9135,267.9930,129.0808,18.1033,18.3124,28.0132
847,2011,5,12,206.0700,8.9300,43.2080,13.2483,267.7928,131.1674,18.3353,18.8930,28.3584
848,2011,5,13,202.5600,8.9000,42.4513,13.2092,265.0400,129.4006,18.1033,16.8286,28.2380
849,2011,5,16,192.5100,8.6700,41.5536,12.9901,259.4695,128.5934,18.2811,16.3125,28.0213
850,2011,5,17,194.8100,8.5400,41.9077,13.0214,265.4955,129.8423,18.2115,16.2480,27.6440
851,2011,5,18,197.0900,8.6700,42.3727,13.0292,265.1702,129.7966,18.4667,16.6258,28.2380
852,2011,5,19,198.8000,8.6400,42.4550,13.0371,265.8909,129.9109,18.2038,16.3862,28.0694
853,2011,5,20,198.6500,8.6200,41.7930,12.9353,262.2773,129.5835,17.9563,16.6719,28.0935
854,2011,5,23,196.2200,8.4900,41.6908,12.7945,259.4545,128.1365,17.6780,16.6535,27.4915
855,2011,5,24,193.2700,8.3900,41.4152,12.7319,259.3894,127.9309,17.4846,16.7180,27.3550
856,2011,5,25,192.2600,8.4300,41.9875,12.6693,260.0951,127.7481,17.5388,16.9208,27.5156
857,2011,5,26,195.0000,8.4800,41.7656,12.7162,259.3243,127.3140,17.3996,17.3447,27.5477
858,2011,5,27,194.1300,8.4900,42.0660,12.8806,260.7107,127.5577,17.1753,17.9714,27.8687
859,2011,5,31,196.6900,8.6800,43.3651,13.1466,264.7748,128.6467,17.4073,18.4691,28.3343
860,2011,6,1,192.4000,8.3700,43.0759,12.8179,263.0630,126.8419,17.0129,17.6396,27.2507
861,2011,6,2,193.6500,8.2400,43.1494,12.7162,264.2943,126.4840,17.0825,17.5567,27.4835
862,2011,6,3,188.3200,7.9700,42.8178,12.5284,261.8018,125.6920,16.8041,17.0129,26.8895
863,2011,6,6,185.6900,7.8000,42.1446,12.5128,260.7908,125.4634,16.8814,16.6535,26.7450
864,2011,6,7,187.5500,7.7100,41.3965,12.1371,259.7748,124.6563,17.0593,16.6443,26.7049
865,2011,6,8,188.0500,7.6200,41.4215,11.9728,259.8448,125.1512,16.8737,16.1927,26.2233
866,2011,6,9,189.6800,7.6400,41.3280,11.9806,258.6236,125.5320,16.8273,16.0084,26.4159
