,Year,Month,Day,Adjusted close price,AMD,AAPL,CSCO,GOOGL,IBM,INTC,NVDA,TXN
1396,2013,7,19,305.2300,4.0300,54.1178,21.2270,448.7487,150.6947,19.0574,13.3569,31.3754
1397,2013,7,22,303.4800,3.9000,54.2910,21.1448,455.8058,151.1230,18.8340,13.3475,31.5102
1398,2013,7,23,301.0600,3.6600,53.3588,21.0132,452.3524,151.8159,18.8175,13.3288,32.7817
1399,2013,7,24,298.9400,3.6300,56.0994,21.0379,451.9019,153.0851,18.9664,13.3288,32.7817
1400,2013,7,25,303.4000,3.7000,55.8434,20.9639,444.2943,153.5601,19.0739,13.3757,33.0512
1401,2013,7,26,312.0100,3.8200,56.1605,20.9639,443.1181,153.6613,19.2393,13.3194,32.9333
1402,2013,7,29,306.1000,3.7500,57.0265,20.8241,441.5766,152.7736,19.2228,13.2913,32.7297
1403,2013,7,30,302.4100,3.8200,57.7307,21.1036,445.9059,152.6179,19.3386,13.5164,32.8739
1404,2013,7,31,301.2200,3.7700,57.6301,21.0379,444.3193,151.8626,19.3055,13.5445,33.2301
1405,2013,8,1,305.5700,3.8100,58.1586,21.2845,452.5626,152.4622,19.1897,13.7321,33.7729
1406,2013,8,2,304.2100,3.8000,58.9049,21.5312,453.7387,151.9561,19.2063,13.8447,33.8747
1407,2013,8,5,300.9900,3.8200,59.7849,21.6298,452.9529,152.2209,19.1436,13.9103,33.8069
1408,2013,8,6,300.7500,3.7200,59.2500,21.5476,448.7337,148.7092,19.0434,13.7040,33.6966
1409,2013,8,7,296.9100,3.6900,59.2156,21.4736,445.7708,147.5511,18.9599,13.6946,33.6287
1410,2013,8,8,295.7400,3.7100,59.0977,21.5887,446.7768,147.0581,18.7511,13.7884,33.6287
1411,2013,8,9,297.2600,3.6500,58.2567,21.4160,445.6507,146.9721,18.8012,13.5914,33.7390
1412,2013,8,12,296.6900,3.6500,59.9117,21.6545,443.1982,147.9658,18.9098,13.4789,33.6796
1413,2013,8,13,293.9700,3.6900,62.7588,21.6380,441.0661,147.4416,18.8095,13.5258,33.7220
1414,2013,8,14,291.3400,3.8200,63.9036,21.6873,435.3403,146.7451,18.8513,14.0979,33.2216
1415,2013,8,15,286.4700,3.6900,63.8280,20.1253,430.2603,145.3835,18.4003,14.1917,32.7806
1416,2013,8,16,284.8200,3.6600,64.3946,19.9527,428.8839,145.0314,18.3000,14.2480,32.8569
1417,2013,8,19,285.5700,3.6000,65.0881,19.9527,433.2583,144.1628,18.6091,14.0229,32.6025
1418,2013,8,20,287.0900,3.6300,64.2330,19.9938,433.1432,144.4210,18.8095,14.0936,32.8654
1419,2013,8,21,284.5700,3.6100,64.3984,19.7883,435.1001,144.6558,18.5172,14.0276,32.6110
1420,2013,8,22,289.7300,3.6300,64.4753,19.7389,437.2923,144.9140,18.5924,14.1030,32.9248
1421,2013,8,23,290.0100,3.6500,64.2266,19.6156,435.5405,145.0940,18.7427,14.1030,33.1368
1422,2013,8,26,286.2100,3.5800,64.4766,19.5910,433.6286,144.5619,18.6007,14.1313,33.2386
1423,2013,8,27,280.9300,3.3900,62.6332,19.3032,425.5005,142.9969,18.5339,13.9522,32.4413
1424,2013,8,28,281.5800,3.4200,62.9293,19.2786,424.6997,142.5430,18.6174,13.9522,32.5940
1425,2013,8,29,283.9800,3.3800,63.0319,19.2786,428.1432,142.9186,18.4253,13.9239,32.7467
1426,2013,8,30,280.9800,3.2700,62.4576,19.1635,423.8739,142.6291,18.3585,13.9051,32.3989
1427,2013,9,3,288.8000,3.2700,62.6319,19.3032,430.6206,143.9515,18.4337,13.9145,32.7721
1428,2013,9,4,293.6400,3.3100,63.9279,19.5416,436.2513,143.3021,18.9098,14.0465,33.3913
1429,2013,9,5,294.1000,3.4100,63.4895,19.4759,440.2202,144.1002,18.8763,14.0842,33.4846
1430,2013,9,6,295.8600,3.5700,63.8677,19.3608,440.2302,143.2238,18.9348,14.0276,33.2301
1431,2013,9,9,299.7100,3.6900,64.8868,19.6649,444.4695,144.7497,19.1353,14.2633,33.7136
1432,2013,9,10,300.3600,3.8700,63.4088,19.8623,444.7798,146.0174,19.1937,14.5650,34.1885
1433,2013,9,11,299.6400,3.8200,59.9566,20.0431,448.5435,149.2257,19.0517,14.8101,33.9510
1434,2013,9,12,298.8600,3.7500,60.5950,19.9691,446.9770,149.2492,18.9014,14.8006,33.8493
1435,2013,9,13,297.9200,3.8300,59.5963,19.9938,444.9800,150.3760,19.5779,14.8949,34.1631
1436,2013,9,16,296.0600,3.8200,57.7017,20.0431,444.3243,151.1428,19.5362,14.9043,34.3073
1437,2013,9,17,304.1700,3.8500,58.3683,20.0349,443.4985,150.3681,19.8285,14.9515,34.5447
1438,2013,9,18,312.0300,3.9300,59.5682,20.3884,452.1121,152.1367,19.9621,15.0835,34.6465
1439,2013,9,19,312.0600,3.9500,60.5450,20.2322,449.6447,151.3306,19.9705,15.0175,34.6041
1440,2013,9,20,316.3400,3.8300,59.9181,20.1500,452.0070,148.6936,19.8536,14.8855,34.3666
1441,2013,9,23,311.4900,3.7900,62.8960,19.9527,443.6937,149.4526,19.7283,14.7441,34.3242
1442,2013,9,24,314.1300,3.8000,62.6986,19.8458,443.8639,148.6544,19.7951,14.8006,34.1885
1443,2013,9,25,312.6500,3.9100,61.7282,20.0842,439.0540,148.2632,19.7951,14.8195,34.1970
1444,2013,9,26,318.1200,3.8900,62.3294,19.5416,439.5245,148.8501,19.5529,14.7724,34.2479
1445,2013,9,27,316.0100,3.8600,61.8846,19.1799,438.6336,146.2678,19.1937,14.6875,34.0613
1446,2013,9,30,312.6400,3.8100,61.1154,19.2621,438.3934,144.9062,19.1436,14.6687,34.1716
1447,2013,10,1,320.9500,3.8600,62.5525,19.2456,443.9439,145.8452,19.0684,14.6592,34.2649
1448,2013,10,2,320.5100,3.9000,62.7575,19.3118,444.4395,144.7340,19.1186,14.6498,34.1461
1449,2013,10,3,314.7600,3.9000,61.9692,19.0551,438.4835,143.8733,18.8763,14.4990,34.1122
1450,2013,10,4,319.0400,3.9100,61.9205,19.0634,436.6116,144.0611,19.0517,14.6969,33.8662
1451,2013,10,7,310.0300,3.8600,62.5255,18.9557,433.3033,142.4256,19.0684,14.6969,33.8069
1452,2013,10,8,303.2300,3.7200,61.6526,18.7487,427.2623,139.8512,18.7761,14.5744,33.2810
1453,2013,10,9,298.2300,3.6500,62.3768,18.6327,428.3584,141.8857,18.8680,14.3481,33.3234
1454,2013,10,10,305.1700,3.7900,62.7678,19.0551,434.5546,144.5854,19.2940,14.5084,34.0274
1455,2013,10,11,310.8900,3.8300,63.1742,19.2787,436.4314,145.6730,19.4276,14.3858,34.2479
1456,2013,10,14,310.7000,3.9700,63.5882,19.3284,438.4935,146.3070,19.5863,14.6027,34.3921
1457,2013,10,15,306.4000,4.0200,63.9267,19.1959,441.4464,144.4993,19.5362,14.5272,34.1376
1458,2013,10,16,310.4900,4.0900,64.2382,19.0468,449.4645,146.1191,19.7951,14.7064,34.5617
1459,2013,10,17,310.7700,4.0900,64.6727,18.8646,444.8398,136.8072,19.9789,14.7346,34.4769
1460,2013,10,18,328.9300,3.5300,65.2355,19.0137,506.2112,135.9855,19.9454,14.9043,34.5278
1461,2013,10,21,326.4400,3.3700,66.8341,18.9888,502.1522,135.2656,20.1626,14.9420,34.7653
1462,2013,10,22,332.5400,3.1800,66.6431,18.7570,504.0040,136.9167,20.1041,14.8666,34.1631
1463,2013,10,23,326.7600,3.1400,67.2955,18.4340,516.2212,137.5427,19.8285,14.6121,33.6966
1464,2013,10,24,332.2100,3.2300,68.1865,18.5251,513.2883,139.1312,19.8619,14.5084,33.8238
1465,2013,10,25,363.3900,3.3400,67.4237,18.5996,508.1081,138.3878,20.2461,14.3670,34.1207
1466,2013,10,28,358.1600,3.3200,67.9262,18.6741,508.0080,138.7791,20.3464,14.3387,34.7822
1467,2013,10,29,362.7000,3.3300,66.2341,18.9060,518.6386,142.5117,20.4800,14.3576,35.6793
1468,2013,10,30,361.0800,3.3000,67.2879,18.8066,515.7257,140.9702,20.4633,14.3481,35.6452
1469,2013,10,31,364.0300,3.3400,67.0058,18.6824,515.8058,140.2346,20.4382,14.3199,35.9613
1470,2013,11,1,359.0000,3.3100,66.6636,18.6907,514.0341,140.2502,20.3213,14.3858,35.9100
1471,2013,11,4,358.7400,3.3200,67.5250,18.6990,513.5685,141.0641,20.2628,13.9710,35.8758
1472,2013,11,5,358.8900,3.3300,67.3584,19.1048,511.2713,139.1704,20.2586,13.9522,35.7989
1473,2013,11,6,356.1800,3.3200,67.1675,19.2787,511.8869,140.9719,20.4441,14.0465,36.0040
1474,2013,11,7,343.5600,3.2800,66.0806,19.1379,504.4795,141.6092,20.2839,13.7165,35.5854
1475,2013,11,8,350.3100,3.2700,67.1211,19.4691,508.5235,141.6013,20.3092,14.6687,35.8673
1476,2013,11,11,354.3800,3.3400,66.9264,19.4195,505.8008,143.8749,20.3767,14.7912,35.7050
1477,2013,11,12,349.5300,3.4400,67.0502,19.6513,506.3964,144.0244,20.5958,14.8195,35.7562
1478,2013,11,13,356.2200,3.5400,67.1301,19.8749,516.7518,144.4021,20.7392,15.2249,36.2176
1479,2013,11,14,367.4000,3.5200,68.1011,17.6970,518.1331,143.3478,20.5621,15.2908,36.4226
1480,2013,11,15,369.1700,3.5000,67.6923,17.8377,517.2973,144.1188,20.6717,15.2437,36.3543
1481,2013,11,18,366.1800,3.4700,66.8723,17.6307,516.2913,145.1258,20.7392,14.8760,36.2603
1482,2013,11,19,364.9400,3.4200,66.9909,17.7384,513.1131,145.7395,20.8235,14.6344,36.0125
1483,2013,11,20,362.5700,3.4200,66.4042,17.5810,511.6667,145.6922,20.7054,14.4164,35.8246
1484,2013,11,21,368.9200,3.3700,67.1959,17.7798,517.5526,144.8584,21.2703,14.5301,36.2603
1485,2013,11,22,372.3100,3.3400,67.0231,17.7715,516.4615,142.6319,20.1237,14.3879,36.4312
1486,2013,11,25,376.6400,3.3900,67.5312,17.6141,523.4885,140.7753,20.0226,14.7007,36.3543
1487,2013,11,26,381.3700,3.4500,68.7767,17.5645,529.7347,139.4929,19.9383,14.8239,36.4825
1488,2013,11,27,386.7100,3.5600,70.3962,17.6141,532.0871,140.7989,20.1490,14.8808,36.3287
1489,2013,11,29,393.6200,3.6400,71.6998,17.5976,530.3253,141.3574,20.0984,14.7860,36.7388
1490,2013,12,2,392.3000,3.6600,71.0757,17.4651,527.7678,139.6267,19.9804,14.9282,36.5764
1491,2013,12,3,384.6600,3.6200,73.0214,17.6059,527.1572,138.5253,19.8540,14.9187,36.6021
1492,2013,12,4,385.9600,3.5700,72.8512,17.5976,529.6196,138.2578,20.0141,15.1272,36.2518
1493,2013,12,5,384.4900,3.6400,73.2252,17.3160,529.1992,138.5253,20.4525,14.8808,36.4483
1494,2013,12,6,386.9500,3.6600,72.2091,17.6224,535.4705,139.7761,20.9246,14.6628,37.1574
1495,2013,12,9,384.8900,3.6300,73.0356,17.5727,539.6096,139.6110,21.0174,14.4164,37.2343
1496,2013,12,10,387.7800,3.7200,72.9221,17.5645,542.8729,139.3435,20.9246,14.7481,37.0891
1497,2013,12,11,382.1900,3.6800,72.3819,17.2912,539.1842,137.8329,20.5874,14.6059,36.5764
1498,2013,12,12,381.2500,3.6900,72.2762,16.9848,535.5155,136.3932,20.6296,14.3216,36.2432
1499,2013,12,13,384.2400,3.6900,71.4883,16.7612,530.9259,135.9448,20.4778,14.2363,35.8417
1500,2013,12,16,388.9700,3.5900,71.8842,17.1256,537.0270,139.9177,20.6127,14.2552,36.1321
1501,2013,12,17,387.6500,3.6500,71.5605,17.3243,535.4655,138.2735,20.7897,14.3216,36.2518
1502,2013,12,18,395.9600,3.6500,71.0164,17.3906,542.9179,140.5864,21.2028,14.5206,36.8242
1503,2013,12,19,395.1900,3.6500,70.2028,17.4485,543.6536,141.7823,21.1944,14.5775,36.2774
1504,2013,12,20,402.2000,3.6900,70.7907,17.4982,550.8608,141.6249,21.1270,14.8713,36.6021
1505,2013,12,23,402.9200,3.7500,73.5075,17.8626,558.1081,143.3635,21.3462,14.9566,37.0464
1506,2013,12,24,399.2000,3.7700,73.1955,17.9620,556.4765,144.1424,21.4389,14.9945,37.1062
1507,2013,12,26,404.3900,3.8000,72.7094,18.0531,559.2893,145.8181,21.6665,14.8524,37.2429
1508,2013,12,27,398.0800,3.7800,72.2181,18.2352,559.7598,145.6057,21.5822,14.9377,37.3112
1509,2013,12,30,393.3700,3.8500,71.4999,18.4257,555.2853,146.6521,21.7930,15.1367,37.5077
1510,2013,12,31,398.7900,3.8700,72.3380,18.5748,560.9159,147.5647,21.8857,15.1841,37.5163
1511,2014,1,2,397.9700,3.9500,71.3207,18.3578,557.1171,145.9597,21.7424,15.0324,36.8242
1512,2014,1,3,396.4400,4.0000,69.7541,18.3411,553.0530,146.8330,21.7340,14.8524,36.9865
1513,2014,1,6,393.6300,4.1300,70.1344,18.3662,559.2192,146.3295,21.4642,15.0514,36.6790
1514,2014,1,7,398.0300,4.1800,69.6329,18.6165,570.0000,149.2482,21.5738,15.2978,36.4825
1515,2014,1,8,401.9200,4.1800,70.0739,18.5998,571.1862,147.8794,21.4389,15.5064,36.9865
1516,2014,1,9,401.0100,4.0900,69.1790,18.4329,565.6857,147.4152,21.3377,14.9282,36.7900
1517,2014,1,10,397.6600,4.1700,68.7174,18.5414,565.6556,147.3208,21.5232,14.9092,36.8328
1518,2014,1,13,390.9800,4.1300,69.0771,18.5164,562.0521,144.8819,21.4979,14.5585,36.0894
1519,2014,1,14,397.5400,4.3000,70.4517,18.6999,575.2753,146.2666,22.3494,15.0135,37.0293
1520,2014,1,15,395.8700,4.4700,71.8661,19.0087,574.8849,147.6984,22.4843,15.1746,37.2001
1521,2014,1,16,395.8000,4.3800,71.4651,19.0087,578.6887,148.5008,22.3747,15.2220,37.0549
1522,2014,1,17,399.6100,4.1800,69.7141,18.9753,575.8408,149.5472,21.7930,15.1557,37.1232
1523,2014,1,21,407.0500,4.1700,70.7972,19.0504,582.4324,148.2412,21.5738,15.2125,37.4650
1524,2014,1,22,404.5400,3.6700,71.1118,19.0588,583.0931,143.3793,21.3377,15.1936,38.1143
1525,2014,1,23,399.8700,3.6200,71.7140,18.8251,580.6306,143.7569,21.1860,15.1367,37.6701
1526,2014,1,24,387.6000,3.4700,70.4104,18.5247,562.4775,141.3260,20.9162,14.7481,36.6961
1527,2014,1,27,386.2800,3.4100,70.9816,18.3578,551.1661,139.9571,20.8403,14.6533,36.4312
1528,2014,1,28,394.4300,3.5400,65.3082,18.1492,562.0671,139.1310,20.9921,14.7955,36.6533
1529,2014,1,29,384.2000,3.4800,64.5668,18.0658,554.0140,138.7770,20.8066,14.6533,36.4812
1530,2014,1,30,403.0100,3.4800,64.4417,18.3411,568.2632,139.5323,20.8572,14.8997,36.7308
1531,2014,1,31,358.6900,3.4300,64.5475,18.2827,591.0760,138.9973,20.6886,14.8808,36.4812
1532,2014,2,3,346.1500,3.3300,64.6674,17.9823,567.2823,136.0235,20.1912,14.6817,35.7069
1533,2014,2,4,347.9500,3.3700,65.6035,18.1909,569.6497,135.9763,20.0816,14.7671,35.1820
